t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
6365930,1,48.8093070,7.8572148,60.99,200.94,41.06,0.00,6.00,2700,1,0
6365932,2,48.8093070,7.8572353,61.19,201.15,41.40,0.00,6.00,2700,1,0
6365972,3,48.8093070,7.8572566,61.50,201.45,41.31,0.00,6.00,2700,1,0
6366011,4,48.8092933,7.8572669,61.70,201.65,43.14,0.00,6.00,2700,1,0
6366051,5,48.8092933,7.8572985,61.96,201.91,41.20,0.00,6.00,2700,1,0
6366089,6,48.8092797,7.8573096,62.07,202.03,42.68,0.00,6.00,2700,1,0
6366130,7,48.8092797,7.8573300,62.15,202.10,42.33,0.00,6.00,2700,1,0
6366130,8,48.8092797,7.8573514,62.13,202.08,42.89,0.00,6.00,2700,1,0
6366170,9,48.8092660,7.8573727,62.01,201.96,43.07,0.00,6.00,2700,1,0
6366210,10,48.8092523,7.8573830,61.87,201.82,42.42,0.00,6.00,2700,1,0
6366250,11,48.8092523,7.8574043,61.61,201.56,43.26,0.00,6.00,2700,1,0
6366250,12,48.8092387,7.8574154,61.41,201.36,42.80,0.00,6.00,2700,1,0
6366291,13,48.8092250,7.8574359,61.13,201.08,43.17,0.00,6.00,2700,1,0
6366331,14,48.8092250,7.8574470,60.97,200.93,40.55,0.00,6.00,2700,1,0
6366371,15,48.8092114,7.8574581,60.80,200.75,42.19,0.00,6.00,2700,1,0
6366373,16,48.8091977,7.8574684,60.73,200.68,42.78,0.00,6.00,2700,1,0
6366413,17,48.8091840,7.8574786,60.68,200.63,41.76,0.00,6.00,2700,1,0
6366451,18,48.8091704,7.8574795,60.66,200.62,42.27,0.00,6.00,2700,1,0
6366492,19,48.8091431,7.8574795,60.66,200.61,41.54,0.00,6.00,2700,1,0
6366494,20,48.8091431,7.8574803,60.65,200.60,41.43,0.00,6.00,2700,1,0
6366533,21,48.8091294,7.8574803,60.63,200.58,43.17,0.00,6.00,2700,1,0
6366573,22,48.8091021,7.8574803,60.60,200.55,41.27,0.00,6.00,2700,1,0
6366613,23,48.8091021,7.8574803,60.54,200.49,43.18,0.00,6.00,2700,1,0
6366651,24,48.8090884,7.8574709,60.48,200.44,41.16,0.00,6.00,2700,1,0
6366691,25,48.8090748,7.8574607,60.40,200.35,42.39,0.00,6.00,2700,1,0
6366691,26,48.8090611,7.8574607,60.34,200.29,40.71,0.00,6.00,2700,1,0
6366731,27,48.8090474,7.8574402,60.25,200.21,40.27,0.00,6.00,2700,1,0
6366771,28,48.8090474,7.8574299,60.21,200.16,42.66,0.00,6.00,2700,1,0
6366811,29,48.8090338,7.8574197,60.14,200.10,40.72,0.00,6.00,2700,1,0
6366812,30,48.8090201,7.8574094,60.11,200.06,41.56,0.00,6.00,2700,1,0
6366852,31,48.8090201,7.8573881,60.07,200.03,40.91,0.00,6.00,2700,1,0
6366892,32,48.8090065,7.8573676,60.05,200.00,40.92,0.00,6.00,2700,1,0
6366932,33,48.8090065,7.8573471,60.02,199.98,40.82,0.00,6.00,2700,1,0
6366932,34,48.8089928,7.8573369,60.01,199.96,42.81,0.00,6.00,2700,1,0
6366972,35,48.8089928,7.8573053,59.99,199.94,42.24,0.00,6.00,2700,1,0
6367012,36,48.8089928,7.8572950,59.98,199.93,41.47,0.00,6.00,2700,1,0
6367052,37,48.8089928,7.8572634,59.97,199.92,42.57,0.00,6.00,2700,1,0
6367092,38,48.8089928,7.8572532,59.98,199.93,42.22,0.00,6.00,2700,1,0
6367093,39,48.8089928,7.8572225,60.00,199.95,43.10,0.00,6.00,2700,1,0
6367133,40,48.8089928,7.8572114,60.02,199.97,42.66,0.00,6.00,2700,1,0
6367173,41,48.8090065,7.8571900,60.07,200.02,42.61,0.00,6.00,2700,1,0
6367212,42,48.8090065,7.8571687,60.10,200.05,42.32,0.00,6.00,2700,1,0
6367252,43,48.8090065,7.8571482,60.15,200.10,42.16,0.00,6.00,2700,1,0
6367253,44,48.8090201,7.8571371,60.18,200.13,42.76,0.00,6.00,2700,1,0
6367293,45,48.8090201,7.8571217,60.20,200.16,40.64,0.00,6.00,2700,1,0
6367332,46,48.8090201,7.8571004,60.21,200.17,41.98,0.00,6.00,2700,1,0
6367373,47,48.8090338,7.8570799,60.22,200.17,41.21,0.00,6.00,2700,1,0
6367373,48,48.8090338,7.8570688,60.22,200.17,43.04,0.00,6.00,2700,1,0
6367413,49,48.8090474,7.8570483,60.21,200.17,43.65,0.00,6.00,2700,1,0
6367453,50,48.8090474,7.8570270,60.21,200.16,41.12,0.00,6.00,2700,1,0
6367493,51,48.8090611,7.8570159,60.20,200.15,40.99,0.00,6.00,2700,1,0
6367494,52,48.8090611,7.8569954,60.20,200.15,42.24,0.00,6.00,2700,1,0
6367534,53,48.8090748,7.8569740,60.19,200.14,42.17,0.00,6.00,2700,1,0
6367573,54,48.8090884,7.8569629,60.18,200.14,42.61,0.00,6.00,2700,1,0
6367613,55,48.8090884,7.8569424,60.18,200.14,43.89,0.00,6.00,2700,1,0
6367653,56,48.8091021,7.8569313,60.19,200.14,42.57,0.00,6.00,2700,1,0
6367654,57,48.8091021,7.8569100,60.20,200.15,41.61,0.00,6.00,2700,1,0
6367694,58,48.8091157,7.8568895,60.20,200.15,41.63,0.00,6.00,2700,1,0
