t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
8607833,1,48.8102086,7.8522467,30.23,170.19,57.62,0.00,6.00,2700,1,0
8607873,2,48.8102086,7.8522364,30.13,170.08,58.07,0.00,6.00,2700,1,0
8607874,3,48.8102222,7.8522262,30.08,170.03,58.19,0.00,6.00,2700,1,0
8607876,4,48.8102222,7.8522151,29.97,169.92,60.13,0.00,6.00,2700,1,0
8607915,5,48.8102359,7.8522151,29.86,169.81,58.35,0.00,6.00,2700,1,0
8607916,6,48.8102359,7.8522048,29.80,169.76,59.93,0.00,6.00,2700,1,0
8607956,7,48.8102359,7.8522048,29.70,169.65,59.62,0.00,6.00,2700,1,0
8607994,8,48.8102496,7.8521937,29.59,169.54,60.41,0.00,6.00,2700,1,0
8607995,9,48.8102496,7.8521835,29.53,169.49,60.71,0.00,6.00,2700,1,0
8608034,10,48.8102632,7.8521835,29.42,169.37,60.19,0.00,6.00,2700,1,0
8608035,11,48.8102632,7.8521724,29.31,169.26,61.15,0.00,6.00,2700,1,0
8608074,12,48.8102632,7.8521622,29.25,169.20,60.81,0.00,6.00,2700,1,0
8608077,13,48.8102769,7.8521613,29.14,169.09,61.33,0.00,6.00,2700,1,0
8608115,14,48.8102905,7.8521511,29.02,168.97,58.93,0.00,6.00,2700,1,0
8608116,15,48.8102905,7.8521511,28.96,168.92,60.59,0.00,6.00,2700,1,0
8608155,16,48.8102905,7.8521408,28.85,168.80,61.30,0.00,6.00,2700,1,0
8608157,17,48.8103042,7.8521297,28.73,168.69,60.51,0.00,6.00,2700,1,0
8608195,18,48.8103042,7.8521297,28.68,168.63,61.04,0.00,6.00,2700,1,0
8608198,19,48.8103179,7.8521186,28.56,168.51,60.54,0.00,6.00,2700,1,0
8608234,20,48.8103179,7.8521084,28.45,168.40,60.54,0.00,6.00,2700,1,0
8608235,21,48.8103315,7.8521084,28.39,168.35,62.39,0.00,6.00,2700,1,0
