t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
23468119,1,48.8106184,7.8520076,48.33,188.28,59.98,0.00,6.00,2700,1,0
23468120,2,48.8106184,7.8520076,48.37,188.32,60.34,0.00,6.00,2700,1,0
23468157,3,48.8106320,7.8520068,48.41,188.36,60.28,0.00,6.00,2700,1,0
23468159,4,48.8106184,7.8519974,48.43,188.39,62.14,0.00,6.00,2700,1,0
23468160,5,48.8106184,7.8519974,48.45,188.41,60.25,0.00,6.00,2700,1,0
23468199,6,48.8106184,7.8519974,48.45,188.40,61.75,0.00,6.00,2700,1,0
23468200,7,48.8106184,7.8519863,48.42,188.37,61.47,0.00,6.00,2700,1,0
23468237,8,48.8106184,7.8519863,48.37,188.32,62.06,0.00,6.00,2700,1,0
23468239,9,48.8106184,7.8519863,48.29,188.24,62.29,0.00,6.00,2700,1,0
23468277,10,48.8106047,7.8519760,48.05,188.00,61.72,0.00,6.00,2700,1,0
23468279,11,48.8106047,7.8519760,47.90,187.85,62.61,0.00,6.00,2700,1,0
23468280,12,48.8106047,7.8519760,47.72,187.67,62.21,0.00,6.00,2700,1,0
23468281,13,48.8106047,7.8519760,47.52,187.47,62.65,0.00,6.00,2700,1,0
23468319,14,48.8106047,7.8519658,47.06,187.01,60.15,0.00,6.00,2700,1,0
23468321,15,48.8106047,7.8519658,46.80,186.76,61.85,0.00,6.00,2700,1,0
23468358,16,48.8106047,7.8519658,46.54,186.50,62.52,0.00,6.00,2700,1,0
23468359,17,48.8106047,7.8519555,46.27,186.22,61.59,0.00,6.00,2700,1,0
23468398,18,48.8105911,7.8519555,45.71,185.66,62.19,0.00,6.00,2700,1,0
23468398,19,48.8105911,7.8519453,45.42,185.37,61.55,0.00,6.00,2700,1,0
23468398,20,48.8105911,7.8519453,45.13,185.08,61.50,0.00,6.00,2700,1,0
23468438,21,48.8105911,7.8519453,44.84,184.80,63.30,0.00,6.00,2700,1,0
23468438,22,48.8105911,7.8519402,44.27,184.22,61.53,0.00,6.00,2700,1,0
23468478,23,48.8105774,7.8519402,43.99,183.94,63.46,0.00,6.00,2700,1,0
23468478,24,48.8105774,7.8519402,43.71,183.66,61.50,0.00,6.00,2700,1,0
23468478,25,48.8105774,7.8519299,43.45,183.40,62.79,0.00,6.00,2700,1,0
23468518,26,48.8105774,7.8519299,42.96,182.91,61.22,0.00,6.00,2700,1,0
23468518,27,48.8105774,7.8519197,42.75,182.70,60.82,0.00,6.00,2700,1,0
23468518,28,48.8105637,7.8519197,42.56,182.52,63.18,0.00,6.00,2700,1,0
23468558,29,48.8105637,7.8519086,42.40,182.35,61.28,0.00,6.00,2700,1,0
23468559,30,48.8105637,7.8519086,42.15,182.10,62.18,0.00,6.00,2700,1,0
23468598,31,48.8105637,7.8518983,42.05,182.01,61.52,0.00,6.00,2700,1,0
23468598,32,48.8105501,7.8518992,41.98,181.93,61.48,0.00,6.00,2700,1,0
23468599,33,48.8105501,7.8518992,41.92,181.87,61.36,0.00,6.00,2700,1,0
23468638,34,48.8105501,7.8518881,41.85,181.80,63.37,0.00,6.00,2700,1,0
23468639,35,48.8105501,7.8518778,41.83,181.78,62.77,0.00,6.00,2700,1,0
23468678,36,48.8105364,7.8518778,41.82,181.77,61.92,0.00,6.00,2700,1,0
23468679,37,48.8105364,7.8518778,41.81,181.76,62.97,0.00,6.00,2700,1,0
23468679,38,48.8105364,7.8518676,41.82,181.77,62.62,0.00,6.00,2700,1,0
23468719,39,48.8105364,7.8518676,41.82,181.78,63.45,0.00,6.00,2700,1,0
23468719,40,48.8105228,7.8518582,41.83,181.79,62.92,0.00,6.00,2700,1,0
23468719,41,48.8105228,7.8518582,41.85,181.80,62.83,0.00,6.00,2700,1,0
23468759,42,48.8105228,7.8518471,41.88,181.84,62.51,0.00,6.00,2700,1,0
23468759,43,48.8105228,7.8518471,41.90,181.86,62.31,0.00,6.00,2700,1,0
23468799,44,48.8105091,7.8518369,41.93,181.88,62.79,0.00,6.00,2700,1,0
23468799,45,48.8105091,7.8518369,41.95,181.90,60.65,0.00,6.00,2700,1,0
23468839,46,48.8105091,7.8518266,42.00,181.95,61.94,0.00,6.00,2700,1,0
23468839,47,48.8105091,7.8518266,42.02,181.98,61.12,0.00,6.00,2700,1,0
23468840,48,48.8105091,7.8518266,42.05,182.01,62.93,0.00,6.00,2700,1,0
23468840,49,48.8104954,7.8518164,42.09,182.04,63.39,0.00,6.00,2700,1,0
23468880,50,48.8104954,7.8518164,42.14,182.10,60.82,0.00,6.00,2700,1,0
23468880,51,48.8104954,7.8518061,42.18,182.13,60.65,0.00,6.00,2700,1,0
23468919,52,48.8104954,7.8518061,42.21,182.16,61.86,0.00,6.00,2700,1,0
23468920,53,48.8104954,7.8518061,42.24,182.19,61.75,0.00,6.00,2700,1,0
