t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
21356564,1,48.8104954,7.8516490,33.92,173.87,62.56,0.00,6.00,2700,1,0
21356564,2,48.8104954,7.8516490,33.81,173.76,62.95,0.00,6.00,2700,1,0
21356603,3,48.8104954,7.8516388,33.59,173.54,62.93,0.00,6.00,2700,1,0
21356604,4,48.8105091,7.8516379,33.48,173.43,64.65,0.00,6.00,2700,1,0
21356644,5,48.8105091,7.8516277,33.26,173.21,62.79,0.00,6.00,2700,1,0
21356683,6,48.8105228,7.8516166,33.04,173.00,64.15,0.00,6.00,2700,1,0
21356683,7,48.8105228,7.8516166,32.94,172.89,63.85,0.00,6.00,2700,1,0
21356684,8,48.8105228,7.8516063,32.74,172.70,64.45,0.00,6.00,2700,1,0
21356724,9,48.8105364,7.8516063,32.56,172.51,64.54,0.00,6.00,2700,1,0
21356724,10,48.8105364,7.8515952,32.47,172.42,63.90,0.00,6.00,2700,1,0
21356764,11,48.8105501,7.8515952,32.30,172.26,64.62,0.00,6.00,2700,1,0
21356804,12,48.8105637,7.8515850,32.16,172.11,64.00,0.00,6.00,2700,1,0
21356804,13,48.8105637,7.8515850,32.09,172.04,64.42,0.00,6.00,2700,1,0
21356844,14,48.8105774,7.8515841,31.96,171.91,61.65,0.00,6.00,2700,1,0
21356845,15,48.8105774,7.8515841,31.85,171.80,63.33,0.00,6.00,2700,1,0
21356845,16,48.8105911,7.8515841,31.80,171.75,63.76,0.00,6.00,2700,1,0
21356885,17,48.8105911,7.8515841,31.70,171.65,62.78,0.00,6.00,2700,1,0
21356924,18,48.8106047,7.8515841,31.61,171.56,63.12,0.00,6.00,2700,1,0
21356925,19,48.8106047,7.8515841,31.57,171.52,62.41,0.00,6.00,2700,1,0
21356964,20,48.8106184,7.8515833,31.49,171.44,62.12,0.00,6.00,2700,1,0
21356965,21,48.8106320,7.8515833,31.42,171.37,63.68,0.00,6.00,2700,1,0
21357005,22,48.8106320,7.8515833,31.38,171.34,61.80,0.00,6.00,2700,1,0
21357005,23,48.8106457,7.8515824,31.31,171.26,63.51,0.00,6.00,2700,1,0
21357045,24,48.8106457,7.8515824,31.24,171.19,61.51,0.00,6.00,2700,1,0
21357045,25,48.8106594,7.8515824,31.21,171.16,62.53,0.00,6.00,2700,1,0
21357085,26,48.8106594,7.8515927,31.14,171.09,60.89,0.00,6.00,2700,1,0
21357086,27,48.8106730,7.8515927,31.06,171.02,60.25,0.00,6.00,2700,1,0
21362742,28,48.8106730,7.8518753,33.68,173.63,62.09,0.00,6.00,2700,1,0
21362743,29,48.8106730,7.8518650,33.62,173.58,60.19,0.00,6.00,2700,1,0
21362743,30,48.8106594,7.8518650,33.57,173.52,61.22,0.00,6.00,2700,1,0
21362782,31,48.8106594,7.8518548,33.52,173.47,60.58,0.00,6.00,2700,1,0
21362783,32,48.8106594,7.8518548,33.46,173.42,60.58,0.00,6.00,2700,1,0
21362783,33,48.8106594,7.8518445,33.36,173.32,60.50,0.00,6.00,2700,1,0
21362822,34,48.8106457,7.8518445,33.31,173.26,62.68,0.00,6.00,2700,1,0
21362823,35,48.8106457,7.8518334,33.26,173.21,62.11,0.00,6.00,2700,1,0
21362823,36,48.8106457,7.8518334,33.21,173.16,61.33,0.00,6.00,2700,1,0
21362863,37,48.8106320,7.8518241,33.10,173.06,62.62,0.00,6.00,2700,1,0
21362863,38,48.8106320,7.8518130,33.05,173.00,62.30,0.00,6.00,2700,1,0
21362903,39,48.8106320,7.8518130,33.00,172.95,63.14,0.00,6.00,2700,1,0
21362903,40,48.8106320,7.8518027,32.94,172.89,62.72,0.00,6.00,2700,1,0
21362943,41,48.8106184,7.8517925,32.83,172.78,62.87,0.00,6.00,2700,1,0
21362943,42,48.8106184,7.8517925,32.78,172.73,62.57,0.00,6.00,2700,1,0
21362943,43,48.8106184,7.8517925,32.72,172.68,62.39,0.00,6.00,2700,1,0
21362983,44,48.8106047,7.8517822,32.67,172.62,63.19,0.00,6.00,2700,1,0
21362983,45,48.8106047,7.8517720,32.55,172.51,61.09,0.00,6.00,2700,1,0
21362984,46,48.8106047,7.8517720,32.50,172.45,62.41,0.00,6.00,2700,1,0
21363023,47,48.8105911,7.8517626,32.44,172.40,61.81,0.00,6.00,2700,1,0
21363023,48,48.8105911,7.8517626,32.39,172.34,63.64,0.00,6.00,2700,1,0
21363063,49,48.8105911,7.8517523,32.28,172.23,64.24,0.00,6.00,2700,1,0
21363063,50,48.8105774,7.8517523,32.22,172.17,61.89,0.00,6.00,2700,1,0
21363064,51,48.8105774,7.8517412,32.17,172.12,61.76,0.00,6.00,2700,1,0
21363103,52,48.8105774,7.8517412,32.11,172.06,62.99,0.00,6.00,2700,1,0
21363104,53,48.8105637,7.8517310,32.00,171.95,63.11,0.00,6.00,2700,1,0
21363143,54,48.8105637,7.8517310,31.95,171.90,63.53,0.00,6.00,2700,1,0
21363143,55,48.8105637,7.8517310,31.89,171.84,64.79,0.00,6.00,2700,1,0
21363144,56,48.8105637,7.8517208,31.84,171.79,63.47,0.00,6.00,2700,1,0
21363184,57,48.8105501,7.8517105,31.73,171.68,62.69,0.00,6.00,2700,1,0
21363184,58,48.8105501,7.8517105,31.67,171.62,62.68,0.00,6.00,2700,1,0
21363184,59,48.8105364,7.8517105,31.62,171.57,63.26,0.00,6.00,2700,1,0
21363224,60,48.8105364,7.8517003,31.56,171.51,62.91,0.00,6.00,2700,1,0
21363224,61,48.8105364,7.8516900,31.45,171.40,63.43,0.00,6.00,2700,1,0
21363264,62,48.8105228,7.8516900,31.39,171.35,65.08,0.00,6.00,2700,1,0
21363264,63,48.8105228,7.8516900,31.34,171.29,62.54,0.00,6.00,2700,1,0
21363264,64,48.8105228,7.8516798,31.28,171.24,65.29,0.00,6.00,2700,1,0
21363304,65,48.8105091,7.8516695,31.17,171.12,65.05,0.00,6.00,2700,1,0
21363304,66,48.8105091,7.8516695,31.12,171.07,65.26,0.00,6.00,2700,1,0
21363344,67,48.8105091,7.8516695,31.06,171.01,65.59,0.00,6.00,2700,1,0
21363344,68,48.8104954,7.8516593,31.00,170.96,64.95,0.00,6.00,2700,1,0
21363346,69,48.8104954,7.8516593,30.89,170.84,63.60,0.00,6.00,2700,1,0
21363385,70,48.8104954,7.8516490,30.83,170.79,64.59,0.00,6.00,2700,1,0
21363386,71,48.8104818,7.8516499,30.78,170.73,64.75,0.00,6.00,2700,1,0
21363388,72,48.8104818,7.8516388,30.72,170.67,66.00,0.00,6.00,2700,1,0
21363426,73,48.8104818,7.8516388,30.61,170.56,65.37,0.00,6.00,2700,1,0
21363427,74,48.8104681,7.8516285,30.55,170.50,65.03,0.00,6.00,2700,1,0
21363464,75,48.8104681,7.8516285,30.50,170.45,64.94,0.00,6.00,2700,1,0
21363464,76,48.8104681,7.8516285,30.44,170.39,64.07,0.00,6.00,2700,1,0
21363504,77,48.8104545,7.8516183,30.32,170.28,64.41,0.00,6.00,2700,1,0
21363504,78,48.8104545,7.8516081,30.27,170.22,63.54,0.00,6.00,2700,1,0
21363505,79,48.8104545,7.8516081,30.21,170.17,64.23,0.00,6.00,2700,1,0
