t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
13727786,1,48.8102086,7.8522467,30.46,170.42,57.84,0.00,6.00,2700,1,0
13727824,2,48.8102086,7.8522364,30.41,170.37,58.27,0.00,6.00,2700,1,0
13727826,3,48.8102086,7.8522262,30.30,170.26,58.28,0.00,6.00,2700,1,0
13727865,4,48.8102222,7.8522262,30.20,170.15,60.27,0.00,6.00,2700,1,0
13727866,5,48.8102222,7.8522151,30.14,170.10,58.45,0.00,6.00,2700,1,0
13727905,6,48.8102359,7.8522048,30.04,169.99,60.17,0.00,6.00,2700,1,0
13727907,7,48.8102359,7.8522048,29.93,169.88,59.85,0.00,6.00,2700,1,0
13727944,8,48.8102359,7.8521937,29.87,169.82,60.51,0.00,6.00,2700,1,0
13727946,9,48.8102496,7.8521835,29.76,169.72,60.95,0.00,6.00,2700,1,0
13727986,10,48.8102496,7.8521835,29.65,169.60,60.33,0.00,6.00,2700,1,0
13727987,11,48.8102632,7.8521724,29.60,169.55,61.42,0.00,6.00,2700,1,0
13728026,12,48.8102632,7.8521724,29.48,169.44,61.00,0.00,6.00,2700,1,0
13728064,13,48.8102769,7.8521613,29.37,169.32,61.63,0.00,6.00,2700,1,0
13728065,14,48.8102769,7.8521511,29.32,169.27,59.10,0.00,6.00,2700,1,0
13728067,15,48.8102905,7.8521511,29.20,169.16,60.93,0.00,6.00,2700,1,0
13728106,16,48.8102905,7.8521408,29.09,169.04,61.62,0.00,6.00,2700,1,0
13728107,17,48.8102905,7.8521408,29.03,168.98,60.63,0.00,6.00,2700,1,0
13728146,18,48.8103042,7.8521297,28.92,168.87,61.39,0.00,6.00,2700,1,0
13728185,19,48.8103042,7.8521195,28.80,168.75,60.76,0.00,6.00,2700,1,0
13728186,20,48.8103179,7.8521186,28.74,168.70,60.84,0.00,6.00,2700,1,0
13728225,21,48.8103179,7.8521084,28.63,168.58,62.67,0.00,6.00,2700,1,0
13728227,22,48.8103315,7.8520981,28.51,168.46,61.03,0.00,6.00,2700,1,0
13728265,23,48.8103315,7.8520981,28.45,168.41,62.95,0.00,6.00,2700,1,0
13728267,24,48.8103452,7.8520870,28.34,168.29,61.19,0.00,6.00,2700,1,0
13728306,25,48.8103452,7.8520870,28.23,168.18,62.42,0.00,6.00,2700,1,0
13728307,26,48.8103588,7.8520759,28.17,168.12,61.02,0.00,6.00,2700,1,0
13728346,27,48.8103588,7.8520759,28.06,168.01,60.58,0.00,6.00,2700,1,0
13728348,28,48.8103725,7.8520657,27.95,167.90,63.21,0.00,6.00,2700,1,0
13728386,29,48.8103725,7.8520657,27.89,167.84,61.28,0.00,6.00,2700,1,0
13728388,30,48.8103725,7.8520554,27.78,167.73,62.21,0.00,6.00,2700,1,0
13728428,31,48.8103862,7.8520443,27.67,167.62,61.80,0.00,6.00,2700,1,0
13728430,32,48.8103862,7.8520443,27.62,167.57,61.81,0.00,6.00,2700,1,0
13728467,33,48.8103998,7.8520332,27.51,167.46,61.96,0.00,6.00,2700,1,0
13728469,34,48.8104135,7.8520332,27.40,167.35,64.14,0.00,6.00,2700,1,0
13728507,35,48.8104135,7.8520332,27.35,167.30,63.53,0.00,6.00,2700,1,0
13728509,36,48.8104135,7.8520221,27.24,167.19,62.86,0.00,6.00,2700,1,0
13728547,37,48.8104271,7.8520119,27.13,167.08,64.19,0.00,6.00,2700,1,0
13728548,38,48.8104271,7.8520119,27.08,167.03,63.84,0.00,6.00,2700,1,0
13728586,39,48.8104408,7.8520016,26.97,166.92,64.95,0.00,6.00,2700,1,0
13728626,40,48.8104408,7.8520016,26.86,166.82,64.52,0.00,6.00,2700,1,0
13728626,41,48.8104545,7.8520008,26.81,166.76,64.61,0.00,6.00,2700,1,0
13728627,42,48.8104545,7.8519905,26.70,166.66,64.41,0.00,6.00,2700,1,0
13728667,43,48.8104681,7.8519794,26.60,166.55,64.50,0.00,6.00,2700,1,0
13728667,44,48.8104681,7.8519794,26.55,166.50,65.08,0.00,6.00,2700,1,0
13728707,45,48.8104818,7.8519786,26.44,166.40,63.13,0.00,6.00,2700,1,0
13728747,46,48.8104818,7.8519683,26.34,166.29,64.56,0.00,6.00,2700,1,0
13728747,47,48.8104954,7.8519683,26.29,166.24,63.90,0.00,6.00,2700,1,0
13728787,48,48.8104954,7.8519581,26.18,166.13,65.83,0.00,6.00,2700,1,0
13728788,49,48.8105091,7.8519572,26.07,166.03,66.57,0.00,6.00,2700,1,0
13728827,50,48.8105091,7.8519572,26.02,165.98,64.02,0.00,6.00,2700,1,0
13728828,51,48.8105228,7.8519470,25.92,165.87,64.11,0.00,6.00,2700,1,0
13728868,52,48.8105364,7.8519461,25.82,165.77,65.47,0.00,6.00,2700,1,0
13728868,53,48.8105364,7.8519410,25.77,165.72,65.42,0.00,6.00,2700,1,0
13728907,54,48.8105364,7.8519410,25.66,165.61,65.86,0.00,6.00,2700,1,0
13728908,55,48.8105501,7.8519308,25.56,165.51,67.32,0.00,6.00,2700,1,0
13728947,56,48.8105501,7.8519308,25.50,165.46,65.99,0.00,6.00,2700,1,0
13728948,57,48.8105637,7.8519299,25.40,165.35,65.10,0.00,6.00,2700,1,0
13728988,58,48.8105774,7.8519197,25.30,165.25,65.25,0.00,6.00,2700,1,0
13728988,59,48.8105774,7.8519197,25.25,165.20,65.65,0.00,6.00,2700,1,0
13729028,60,48.8105911,7.8519188,25.14,165.09,65.34,0.00,6.00,2700,1,0
13729028,61,48.8105911,7.8519086,25.04,164.99,65.96,0.00,6.00,2700,1,0
13729068,62,48.8105911,7.8519086,24.98,164.94,67.43,0.00,6.00,2700,1,0
13729068,63,48.8106047,7.8519077,24.88,164.83,64.91,0.00,6.00,2700,1,0
13729108,64,48.8106184,7.8518975,24.78,164.73,67.74,0.00,6.00,2700,1,0
13729108,65,48.8106184,7.8518975,24.73,164.68,67.33,0.00,6.00,2700,1,0
13729148,66,48.8106320,7.8518975,24.62,164.57,67.50,0.00,6.00,2700,1,0
13729188,67,48.8106320,7.8518864,24.52,164.47,67.93,0.00,6.00,2700,1,0
13729188,68,48.8106457,7.8518864,24.47,164.42,67.05,0.00,6.00,2700,1,0
13729189,69,48.8106457,7.8518864,24.36,164.32,65.71,0.00,6.00,2700,1,0
13729229,70,48.8106594,7.8518753,24.26,164.21,66.70,0.00,6.00,2700,1,0
13729229,71,48.8106594,7.8518753,24.21,164.16,66.71,0.00,6.00,2700,1,0
13729269,72,48.8106730,7.8518753,24.11,164.06,67.84,0.00,6.00,2700,1,0
13734925,73,48.8106730,7.8518548,11.11,151.06,71.88,0.00,6.00,2700,1,0
13734925,74,48.8106594,7.8518548,11.07,151.02,71.89,0.00,6.00,2700,1,0
