t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
25031178,1,48.8104954,7.8516490,43.89,183.84,60.59,0.00,6.00,2700,1,0
25031178,2,48.8104954,7.8516490,43.78,183.73,60.98,0.00,6.00,2700,1,0
25031218,3,48.8105091,7.8516379,43.55,183.51,60.86,0.00,6.00,2700,1,0
25031218,4,48.8105091,7.8516277,43.45,183.40,62.71,0.00,6.00,2700,1,0
25031258,5,48.8105091,7.8516277,43.23,183.18,60.86,0.00,6.00,2700,1,0
25031298,6,48.8105228,7.8516166,43.02,182.97,62.28,0.00,6.00,2700,1,0
25031298,7,48.8105228,7.8516063,42.92,182.87,61.96,0.00,6.00,2700,1,0
25031338,8,48.8105364,7.8516063,42.72,182.68,62.47,0.00,6.00,2700,1,0
25031339,9,48.8105364,7.8515952,42.54,182.50,62.70,0.00,6.00,2700,1,0
25031378,10,48.8105501,7.8515952,42.46,182.41,61.97,0.00,6.00,2700,1,0
25036791,11,48.8106320,7.8519180,43.92,183.87,61.55,0.00,6.00,2700,1,0
25036831,12,48.8106320,7.8519180,43.86,183.81,61.13,0.00,6.00,2700,1,0
25036831,13,48.8106320,7.8519180,43.81,183.76,61.54,0.00,6.00,2700,1,0
25036871,14,48.8106184,7.8519077,43.70,183.65,59.11,0.00,6.00,2700,1,0
25036871,15,48.8106184,7.8518975,43.64,183.59,60.81,0.00,6.00,2700,1,0
25036871,16,48.8106184,7.8518975,43.59,183.54,61.43,0.00,6.00,2700,1,0
25036911,17,48.8106047,7.8518872,43.53,183.49,60.60,0.00,6.00,2700,1,0
25036911,18,48.8106047,7.8518872,43.42,183.37,61.13,0.00,6.00,2700,1,0
25036951,19,48.8106047,7.8518761,43.36,183.32,60.46,0.00,6.00,2700,1,0
25036951,20,48.8105911,7.8518770,43.31,183.26,60.49,0.00,6.00,2700,1,0
25036951,21,48.8105911,7.8518667,43.25,183.20,62.28,0.00,6.00,2700,1,0
25036991,22,48.8105911,7.8518667,43.13,183.08,60.41,0.00,6.00,2700,1,0
25036991,23,48.8105774,7.8518565,43.07,183.02,62.48,0.00,6.00,2700,1,0
25036992,24,48.8105774,7.8518565,43.00,182.96,60.47,0.00,6.00,2700,1,0
25037031,25,48.8105774,7.8518463,42.94,182.90,61.73,0.00,6.00,2700,1,0
25037032,26,48.8105637,7.8518360,42.82,182.77,60.23,0.00,6.00,2700,1,0
25037071,27,48.8105637,7.8518360,42.75,182.71,59.79,0.00,6.00,2700,1,0
25037072,28,48.8105637,7.8518258,42.69,182.64,62.20,0.00,6.00,2700,1,0
25037072,29,48.8105637,7.8518258,42.62,182.58,60.26,0.00,6.00,2700,1,0
25037112,30,48.8105501,7.8518155,42.50,182.45,61.27,0.00,6.00,2700,1,0
25037112,31,48.8105501,7.8518155,42.43,182.38,60.59,0.00,6.00,2700,1,0
25037151,32,48.8105501,7.8518044,42.37,182.32,60.63,0.00,6.00,2700,1,0
25037151,33,48.8105364,7.8518044,42.30,182.26,60.63,0.00,6.00,2700,1,0
25037152,34,48.8105364,7.8517950,42.18,182.13,62.66,0.00,6.00,2700,1,0
25037192,35,48.8105364,7.8517950,42.12,182.07,62.05,0.00,6.00,2700,1,0
25037192,36,48.8105228,7.8517848,42.05,182.01,61.41,0.00,6.00,2700,1,0
25037192,37,48.8105228,7.8517848,41.99,181.94,62.48,0.00,6.00,2700,1,0
25037232,38,48.8105228,7.8517737,41.87,181.82,62.16,0.00,6.00,2700,1,0
25037232,39,48.8105091,7.8517634,41.81,181.76,63.13,0.00,6.00,2700,1,0
25037272,40,48.8105091,7.8517634,41.75,181.70,62.68,0.00,6.00,2700,1,0
25037272,41,48.8105091,7.8517634,41.69,181.65,62.61,0.00,6.00,2700,1,0
25037312,42,48.8104954,7.8517540,41.58,181.53,62.43,0.00,6.00,2700,1,0
25037312,43,48.8104954,7.8517429,41.52,181.47,62.26,0.00,6.00,2700,1,0
25037312,44,48.8104954,7.8517429,41.46,181.41,62.85,0.00,6.00,2700,1,0
25037352,45,48.8104954,7.8517327,41.41,181.36,60.73,0.00,6.00,2700,1,0
25037353,46,48.8104818,7.8517225,41.29,181.25,62.16,0.00,6.00,2700,1,0
25037353,47,48.8104818,7.8517225,41.24,181.19,61.36,0.00,6.00,2700,1,0
