t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
21968695,1,48.8105364,7.8521553,34.18,174.13,59.67,0.00,6.00,2700,1,0
21968734,2,48.8105364,7.8521553,34.12,174.08,60.05,0.00,6.00,2700,1,0
21968736,3,48.8105637,7.8521451,34.09,174.04,59.88,0.00,6.00,2700,1,0
21968774,4,48.8105637,7.8521451,34.08,174.03,61.73,0.00,6.00,2700,1,0
21968776,5,48.8105637,7.8521340,34.07,174.02,59.93,0.00,6.00,2700,1,0
21968815,6,48.8105637,7.8521340,34.06,174.01,61.43,0.00,6.00,2700,1,0
21968816,7,48.8105637,7.8521340,34.06,174.02,61.11,0.00,6.00,2700,1,0
21968855,8,48.8105911,7.8521237,34.07,174.02,61.55,0.00,6.00,2700,1,0
21968894,9,48.8105911,7.8521237,34.07,174.03,61.76,0.00,6.00,2700,1,0
21968896,10,48.8105911,7.8521126,34.07,174.03,61.22,0.00,6.00,2700,1,0
21968933,11,48.8105911,7.8521126,34.07,174.02,62.08,0.00,6.00,2700,1,0
21968934,12,48.8105911,7.8521024,34.07,174.02,61.72,0.00,6.00,2700,1,0
21968937,13,48.8106184,7.8521015,34.04,174.00,61.88,0.00,6.00,2700,1,0
21968974,14,48.8106184,7.8521015,34.03,173.98,59.28,0.00,6.00,2700,1,0
21968974,15,48.8106184,7.8520913,34.01,173.96,61.01,0.00,6.00,2700,1,0
21968974,16,48.8106184,7.8520913,33.98,173.94,61.63,0.00,6.00,2700,1,0
21969014,17,48.8106184,7.8520913,33.93,173.88,60.63,0.00,6.00,2700,1,0
21969014,18,48.8106184,7.8520802,33.89,173.85,61.23,0.00,6.00,2700,1,0
21969054,19,48.8106184,7.8520802,33.86,173.81,60.52,0.00,6.00,2700,1,0
21969054,20,48.8106184,7.8520802,33.81,173.76,60.43,0.00,6.00,2700,1,0
21969094,21,48.8106184,7.8520699,33.71,173.66,62.25,0.00,6.00,2700,1,0
21969094,22,48.8106320,7.8520699,33.65,173.61,60.24,0.00,6.00,2700,1,0
21969094,23,48.8106320,7.8520699,33.59,173.54,62.15,0.00,6.00,2700,1,0
21969095,24,48.8106320,7.8520588,33.53,173.48,60.21,0.00,6.00,2700,1,0
21969134,25,48.8106320,7.8520588,33.39,173.34,61.45,0.00,6.00,2700,1,0
21969135,26,48.8106594,7.8520588,33.31,173.26,59.49,0.00,6.00,2700,1,0
21969174,27,48.8106594,7.8520486,33.23,173.18,59.11,0.00,6.00,2700,1,0
21969174,28,48.8106594,7.8520486,33.15,173.10,61.49,0.00,6.00,2700,1,0
21969214,29,48.8106594,7.8520384,32.98,172.93,59.63,0.00,6.00,2700,1,0
21969214,30,48.8106594,7.8520375,32.89,172.84,60.48,0.00,6.00,2700,1,0
21969215,31,48.8106594,7.8520375,32.80,172.75,59.81,0.00,6.00,2700,1,0
21969254,32,48.8106594,7.8520273,32.70,172.66,59.88,0.00,6.00,2700,1,0
21969255,33,48.8106594,7.8520273,32.52,172.47,59.77,0.00,6.00,2700,1,0
21969294,34,48.8106730,7.8520264,32.42,172.37,61.61,0.00,6.00,2700,1,0
21969294,35,48.8106730,7.8520162,32.32,172.28,61.07,0.00,6.00,2700,1,0
21969295,36,48.8106730,7.8520162,32.23,172.18,60.29,0.00,6.00,2700,1,0
21969335,37,48.8106730,7.8520059,32.04,171.99,61.42,0.00,6.00,2700,1,0
21969335,38,48.8107003,7.8520059,31.94,171.90,60.74,0.00,6.00,2700,1,0
21969335,39,48.8107003,7.8520059,31.85,171.80,61.59,0.00,6.00,2700,1,0
21969375,40,48.8107003,7.8519957,31.75,171.71,61.19,0.00,6.00,2700,1,0
21969375,41,48.8107140,7.8519948,31.56,171.52,60.96,0.00,6.00,2700,1,0
21969415,42,48.8107140,7.8519948,31.47,171.42,60.65,0.00,6.00,2700,1,0
21969415,43,48.8107140,7.8519846,31.38,171.33,60.52,0.00,6.00,2700,1,0
21969415,44,48.8107140,7.8519846,31.29,171.24,61.10,0.00,6.00,2700,1,0
21969455,45,48.8107277,7.8519735,31.11,171.06,58.86,0.00,6.00,2700,1,0
21969455,46,48.8107277,7.8519735,31.02,170.97,60.17,0.00,6.00,2700,1,0
21969495,47,48.8107277,7.8519735,30.93,170.88,59.37,0.00,6.00,2700,1,0
21969495,48,48.8107277,7.8519632,30.84,170.79,61.23,0.00,6.00,2700,1,0
21975477,49,48.8106594,7.8519649,38.54,178.49,61.81,0.00,6.00,2700,1,0
21975478,50,48.8106594,7.8519649,38.54,178.49,59.25,0.00,6.00,2700,1,0
21975517,51,48.8106457,7.8519649,38.49,178.44,59.25,0.00,6.00,2700,1,0
21975518,52,48.8106457,7.8519547,38.43,178.39,60.52,0.00,6.00,2700,1,0
21975556,53,48.8106457,7.8519547,38.36,178.31,60.42,0.00,6.00,2700,1,0
21975557,54,48.8106457,7.8519547,38.26,178.21,60.85,0.00,6.00,2700,1,0
21975596,55,48.8106457,7.8519444,37.99,177.94,62.18,0.00,6.00,2700,1,0
21975597,56,48.8106320,7.8519444,37.82,177.77,61.00,0.00,6.00,2700,1,0
21975598,57,48.8106320,7.8519444,37.63,177.58,60.04,0.00,6.00,2700,1,0
21975599,58,48.8106320,7.8519444,37.42,177.37,60.05,0.00,6.00,2700,1,0
