t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
8415730,1,48.8102086,7.8522467,30.33,170.28,57.61,0.00,6.00,2700,1,0
8415740,2,48.8102086,7.8522364,30.28,170.23,58.06,0.00,6.00,2700,1,0
8415740,3,48.8102086,7.8522364,30.22,170.18,58.01,0.00,6.00,2700,1,0
8415770,4,48.8102222,7.8522262,30.12,170.07,60.03,0.00,6.00,2700,1,0
8415810,5,48.8102222,7.8522151,30.01,169.96,58.23,0.00,6.00,2700,1,0
8415811,6,48.8102359,7.8522151,29.95,169.91,59.84,0.00,6.00,2700,1,0
8415851,7,48.8102359,7.8522048,29.84,169.80,59.61,0.00,6.00,2700,1,0
8415853,8,48.8102496,7.8521937,29.74,169.69,60.40,0.00,6.00,2700,1,0
8415890,9,48.8102496,7.8521937,29.68,169.63,60.61,0.00,6.00,2700,1,0
8415891,10,48.8102496,7.8521835,29.57,169.52,60.08,0.00,6.00,2700,1,0
8415930,11,48.8102632,7.8521724,29.46,169.41,61.14,0.00,6.00,2700,1,0
8415931,12,48.8102632,7.8521724,29.41,169.36,60.71,0.00,6.00,2700,1,0
8415971,13,48.8102769,7.8521613,29.29,169.25,61.32,0.00,6.00,2700,1,0
8415972,14,48.8102769,7.8521511,29.18,169.13,58.81,0.00,6.00,2700,1,0
8416011,15,48.8102769,7.8521511,29.12,169.08,60.47,0.00,6.00,2700,1,0
8416011,16,48.8102905,7.8521408,29.01,168.96,61.29,0.00,6.00,2700,1,0
8416051,17,48.8103042,7.8521297,28.90,168.85,60.50,0.00,6.00,2700,1,0
8416051,18,48.8103042,7.8521297,28.84,168.79,61.02,0.00,6.00,2700,1,0
8416091,19,48.8103042,7.8521195,28.72,168.68,60.41,0.00,6.00,2700,1,0
8416131,20,48.8103179,7.8521186,28.61,168.56,60.43,0.00,6.00,2700,1,0
8416131,21,48.8103179,7.8521084,28.55,168.50,62.28,0.00,6.00,2700,1,0
8416132,22,48.8103315,7.8521084,28.43,168.39,60.50,0.00,6.00,2700,1,0
8416172,23,48.8103315,7.8520981,28.32,168.27,62.52,0.00,6.00,2700,1,0
8416172,24,48.8103452,7.8520973,28.26,168.21,60.61,0.00,6.00,2700,1,0
8416212,25,48.8103452,7.8520870,28.15,168.10,61.94,0.00,6.00,2700,1,0
8416251,26,48.8103588,7.8520759,28.04,167.99,60.49,0.00,6.00,2700,1,0
8416251,27,48.8103588,7.8520759,27.98,167.93,60.04,0.00,6.00,2700,1,0
8416291,28,48.8103725,7.8520657,27.86,167.82,62.62,0.00,6.00,2700,1,0
8416292,29,48.8103725,7.8520657,27.75,167.71,60.69,0.00,6.00,2700,1,0
8416331,30,48.8103725,7.8520554,27.70,167.65,61.64,0.00,6.00,2700,1,0
8416332,31,48.8103862,7.8520554,27.59,167.54,61.06,0.00,6.00,2700,1,0
8416372,32,48.8103998,7.8520443,27.48,167.43,61.27,0.00,6.00,2700,1,0
8416372,33,48.8103998,7.8520443,27.43,167.38,61.15,0.00,6.00,2700,1,0
8416412,34,48.8103998,7.8520332,27.32,167.27,63.27,0.00,6.00,2700,1,0
8416412,35,48.8104135,7.8520221,27.21,167.16,62.86,0.00,6.00,2700,1,0
8416452,36,48.8104135,7.8520221,27.15,167.10,62.09,0.00,6.00,2700,1,0
8416453,37,48.8104271,7.8520221,27.05,167.00,63.22,0.00,6.00,2700,1,0
8416492,38,48.8104271,7.8520119,26.94,166.89,62.99,0.00,6.00,2700,1,0
8416492,39,48.8104408,7.8520119,26.88,166.84,63.89,0.00,6.00,2700,1,0
8416532,40,48.8104408,7.8520016,26.78,166.73,63.57,0.00,6.00,2700,1,0
8416533,41,48.8104545,7.8520008,26.67,166.62,63.56,0.00,6.00,2700,1,0
8416572,42,48.8104545,7.8519905,26.62,166.57,63.38,0.00,6.00,2700,1,0
8416573,43,48.8104681,7.8519897,26.51,166.46,63.25,0.00,6.00,2700,1,0
8416613,44,48.8104681,7.8519794,26.41,166.36,63.96,0.00,6.00,2700,1,0
8416613,45,48.8104818,7.8519786,26.36,166.31,61.87,0.00,6.00,2700,1,0
8416653,46,48.8104818,7.8519683,26.25,166.20,63.32,0.00,6.00,2700,1,0
8416692,47,48.8104954,7.8519683,26.14,166.10,62.53,0.00,6.00,2700,1,0
8416693,48,48.8104954,7.8519683,26.09,166.04,64.35,0.00,6.00,2700,1,0
8416693,49,48.8105091,7.8519572,25.99,165.94,65.08,0.00,6.00,2700,1,0
8416733,50,48.8105091,7.8519572,25.88,165.84,62.54,0.00,6.00,2700,1,0
8416733,51,48.8105228,7.8519470,25.83,165.78,62.49,0.00,6.00,2700,1,0
8416773,52,48.8105228,7.8519470,25.73,165.68,63.74,0.00,6.00,2700,1,0
8416813,53,48.8105364,7.8519410,25.62,165.58,63.68,0.00,6.00,2700,1,0
8416813,54,48.8105364,7.8519410,25.57,165.52,64.10,0.00,6.00,2700,1,0
8416853,55,48.8105501,7.8519410,25.47,165.42,65.33,0.00,6.00,2700,1,0
8416853,56,48.8105637,7.8519299,25.36,165.32,64.07,0.00,6.00,2700,1,0
8416893,57,48.8105637,7.8519299,25.31,165.27,63.09,0.00,6.00,2700,1,0
8416893,58,48.8105637,7.8519197,25.21,165.16,63.21,0.00,6.00,2700,1,0
8416933,59,48.8105774,7.8519197,25.11,165.06,63.53,0.00,6.00,2700,1,0
8416933,60,48.8105774,7.8519197,25.05,165.00,63.17,0.00,6.00,2700,1,0
8416973,61,48.8105911,7.8519086,24.95,164.90,63.72,0.00,6.00,2700,1,0
8416974,62,48.8106047,7.8519077,24.84,164.80,65.09,0.00,6.00,2700,1,0
8417013,63,48.8106047,7.8519077,24.79,164.75,62.55,0.00,6.00,2700,1,0
8417014,64,48.8106184,7.8518975,24.69,164.64,65.29,0.00,6.00,2700,1,0
8417054,65,48.8106184,7.8518975,24.59,164.54,64.89,0.00,6.00,2700,1,0
8417054,66,48.8106320,7.8518975,24.54,164.49,64.95,0.00,6.00,2700,1,0
8417093,67,48.8106320,7.8518864,24.43,164.38,65.40,0.00,6.00,2700,1,0
8417094,68,48.8106457,7.8518864,24.33,164.28,64.46,0.00,6.00,2700,1,0
8417134,69,48.8106457,7.8518864,24.28,164.23,63.09,0.00,6.00,2700,1,0
8417134,70,48.8106594,7.8518753,24.17,164.12,64.04,0.00,6.00,2700,1,0
8417174,71,48.8106594,7.8518753,24.07,164.02,64.05,0.00,6.00,2700,1,0
8417174,72,48.8106730,7.8518753,24.02,163.97,65.13,0.00,6.00,2700,1,0
8422831,73,48.8106730,7.8518650,11.09,151.04,66.39,0.00,6.00,2700,1,0
8422870,74,48.8106594,7.8518548,11.00,150.95,66.39,0.00,6.00,2700,1,0
8422871,75,48.8106594,7.8518548,10.96,150.91,66.29,0.00,6.00,2700,1,0
8422910,76,48.8106457,7.8518445,10.88,150.83,65.88,0.00,6.00,2700,1,0
8422912,77,48.8106457,7.8518334,10.80,150.75,66.29,0.00,6.00,2700,1,0
8422949,78,48.8106457,7.8518334,10.76,150.71,65.45,0.00,6.00,2700,1,0
8422952,79,48.8106320,7.8518241,10.68,150.63,66.61,0.00,6.00,2700,1,0
8422990,80,48.8106320,7.8518130,10.60,150.55,67.53,0.00,6.00,2700,1,0
8422991,81,48.8106184,7.8518138,10.55,150.50,67.72,0.00,6.00,2700,1,0
8423030,82,48.8106184,7.8518027,10.46,150.41,67.50,0.00,6.00,2700,1,0
8423069,83,48.8106047,7.8517933,10.36,150.31,68.99,0.00,6.00,2700,1,0
8423070,84,48.8106047,7.8517933,10.31,150.26,69.39,0.00,6.00,2700,1,0
8423073,85,48.8106047,7.8517822,10.21,150.16,67.30,0.00,6.00,2700,1,0
8423111,86,48.8105911,7.8517720,10.10,150.05,68.62,0.00,6.00,2700,1,0
8423112,87,48.8105911,7.8517720,10.04,150.00,68.41,0.00,6.00,2700,1,0
8423151,88,48.8105774,7.8517626,9.93,149.88,71.45,0.00,6.00,2700,1,0
8423190,89,48.8105774,7.8517523,9.82,149.77,69.42,0.00,6.00,2700,1,0
8423192,90,48.8105774,7.8517523,9.76,149.71,69.55,0.00,6.00,2700,1,0
8423230,91,48.8105637,7.8517421,9.64,149.59,70.47,0.00,6.00,2700,1,0
8423232,92,48.8105501,7.8517318,9.52,149.47,71.57,0.00,6.00,2700,1,0
8423270,93,48.8105501,7.8517318,9.46,149.41,71.40,0.00,6.00,2700,1,0
8423272,94,48.8105501,7.8517216,9.34,149.29,70.85,0.00,6.00,2700,1,0
8423310,95,48.8105364,7.8517105,9.22,149.17,73.44,0.00,6.00,2700,1,0
8423311,96,48.8105364,7.8517105,9.16,149.11,74.05,0.00,6.00,2700,1,0
8423350,97,48.8105228,7.8517003,9.04,148.99,72.61,0.00,6.00,2700,1,0
8423352,98,48.8105228,7.8516900,8.91,148.87,73.82,0.00,6.00,2700,1,0
8423391,99,48.8105228,7.8516900,8.85,148.80,73.62,0.00,6.00,2700,1,0
8423393,100,48.8105091,7.8516798,8.72,148.68,75.45,0.00,6.00,2700,1,0
8423432,101,48.8104954,7.8516806,8.60,148.55,74.80,0.00,6.00,2700,1,0
8423433,102,48.8104954,7.8516704,8.54,148.49,74.80,0.00,6.00,2700,1,0
8423470,103,48.8104954,7.8516593,8.41,148.37,74.88,0.00,6.00,2700,1,0
8423471,104,48.8104818,7.8516601,8.29,148.24,76.02,0.00,6.00,2700,1,0
8423511,105,48.8104818,7.8516499,8.23,148.18,75.84,0.00,6.00,2700,1,0
8423513,106,48.8104681,7.8516396,8.11,148.06,74.32,0.00,6.00,2700,1,0
8423552,107,48.8104681,7.8516396,7.99,147.94,76.13,0.00,6.00,2700,1,0
8423553,108,48.8104681,7.8516285,7.93,147.88,76.54,0.00,6.00,2700,1,0
8423592,109,48.8104545,7.8516183,7.81,147.76,75.84,0.00,6.00,2700,1,0
8423631,110,48.8104408,7.8516192,7.69,147.65,73.51,0.00,6.00,2700,1,0
8423632,111,48.8104408,7.8516081,7.63,147.59,74.99,0.00,6.00,2700,1,0
8423635,112,48.8104408,7.8515978,7.52,147.47,75.23,0.00,6.00,2700,1,0
8423674,113,48.8104271,7.8515978,7.40,147.36,73.28,0.00,6.00,2700,1,0
8423675,114,48.8104271,7.8515876,7.35,147.30,73.07,0.00,6.00,2700,1,0
8423712,115,48.8104135,7.8515773,7.23,147.19,74.29,0.00,6.00,2700,1,0
8423752,116,48.8104135,7.8515773,7.12,147.08,72.78,0.00,6.00,2700,1,0
8423753,117,48.8104135,7.8515671,7.07,147.02,72.99,0.00,6.00,2700,1,0
8423791,118,48.8103998,7.8515568,6.96,146.91,72.17,0.00,6.00,2700,1,0
8423794,119,48.8103998,7.8515517,6.85,146.80,70.86,0.00,6.00,2700,1,0
8423831,120,48.8103998,7.8515517,6.79,146.75,72.93,0.00,6.00,2700,1,0
8423833,121,48.8103998,7.8515415,6.69,146.64,73.47,0.00,6.00,2700,1,0
8423872,122,48.8103725,7.8515312,6.58,146.53,71.49,0.00,6.00,2700,1,0
8423873,123,48.8103725,7.8515312,6.53,146.48,70.23,0.00,6.00,2700,1,0
8423912,124,48.8103725,7.8515210,6.42,146.37,71.18,0.00,6.00,2700,1,0
8423914,125,48.8103725,7.8515107,6.32,146.27,71.86,0.00,6.00,2700,1,0
8423952,126,48.8103725,7.8515107,6.27,146.22,69.68,0.00,6.00,2700,1,0
8423954,127,48.8103588,7.8515005,6.16,146.11,69.52,0.00,6.00,2700,1,0
8423993,128,48.8103588,7.8514902,6.06,146.01,69.10,0.00,6.00,2700,1,0
8423994,129,48.8103452,7.8514902,6.01,145.96,68.14,0.00,6.00,2700,1,0
8424033,130,48.8103452,7.8514800,5.90,145.86,69.66,0.00,6.00,2700,1,0
8424035,131,48.8103179,7.8514697,5.80,145.75,68.73,0.00,6.00,2700,1,0
8424072,132,48.8103179,7.8514595,5.75,145.70,67.34,0.00,6.00,2700,1,0
8429651,133,48.8103862,7.8513639,10.66,150.62,68.32,0.00,6.00,2700,1,0
8429689,134,48.8103862,7.8513639,10.61,150.56,67.59,0.00,6.00,2700,1,0
8429690,135,48.8103862,7.8513741,10.56,150.51,68.13,0.00,6.00,2700,1,0
8429691,136,48.8103862,7.8513741,10.51,150.46,66.84,0.00,6.00,2700,1,0
8429730,137,48.8103862,7.8513946,10.41,150.36,67.58,0.00,6.00,2700,1,0
8429731,138,48.8103862,7.8513946,10.36,150.31,67.51,0.00,6.00,2700,1,0
8429769,139,48.8103862,7.8514049,10.30,150.26,67.08,0.00,6.00,2700,1,0
8429770,140,48.8103862,7.8514160,10.25,150.21,69.36,0.00,6.00,2700,1,0
8429772,141,48.8103862,7.8514262,10.15,150.11,69.27,0.00,6.00,2700,1,0
8429810,142,48.8103862,7.8514364,10.10,150.05,68.90,0.00,6.00,2700,1,0
8429811,143,48.8103862,7.8514364,10.05,150.00,68.01,0.00,6.00,2700,1,0
8429812,144,48.8103862,7.8514475,10.00,149.95,68.62,0.00,6.00,2700,1,0
8429851,145,48.8103862,7.8514578,9.89,149.85,68.87,0.00,6.00,2700,1,0
8429852,146,48.8103862,7.8514680,9.84,149.79,69.69,0.00,6.00,2700,1,0
8429890,147,48.8103998,7.8514791,9.79,149.74,70.16,0.00,6.00,2700,1,0
8429891,148,48.8103998,7.8514791,9.73,149.69,69.03,0.00,6.00,2700,1,0
8429929,149,48.8103998,7.8514996,9.63,149.58,69.65,0.00,6.00,2700,1,0
8429931,150,48.8103998,7.8514996,9.57,149.53,70.42,0.00,6.00,2700,1,0
8429932,151,48.8103998,7.8515107,9.52,149.47,71.47,0.00,6.00,2700,1,0
8429969,152,48.8103998,7.8515210,9.46,149.42,71.40,0.00,6.00,2700,1,0
8429971,153,48.8103998,7.8515312,9.36,149.31,71.80,0.00,6.00,2700,1,0
8429972,154,48.8103998,7.8515312,9.30,149.25,71.75,0.00,6.00,2700,1,0
8430010,155,48.8103998,7.8515415,9.25,149.20,70.68,0.00,6.00,2700,1,0
8430011,156,48.8103998,7.8515517,9.19,149.15,70.24,0.00,6.00,2700,1,0
8430050,157,48.8103998,7.8515568,9.08,149.03,70.42,0.00,6.00,2700,1,0
8430051,158,48.8103998,7.8515679,9.03,148.98,71.60,0.00,6.00,2700,1,0
8430052,159,48.8103998,7.8515679,8.97,148.92,72.76,0.00,6.00,2700,1,0
