t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
17871754,1,48.8104954,7.8516704,12.77,152.72,71.00,0.00,6.00,2700,1,0
17871793,2,48.8104954,7.8516593,12.56,152.51,71.40,0.00,6.00,2700,1,0
17871832,3,48.8105091,7.8516490,12.36,152.31,70.96,0.00,6.00,2700,1,0
17871833,4,48.8105091,7.8516379,12.25,152.21,72.72,0.00,6.00,2700,1,0
17871835,5,48.8105228,7.8516379,12.06,152.01,70.48,0.00,6.00,2700,1,0
17871874,6,48.8105228,7.8516277,11.88,151.83,71.93,0.00,6.00,2700,1,0
17871875,7,48.8105228,7.8516277,11.79,151.74,71.65,0.00,6.00,2700,1,0
17871914,8,48.8105364,7.8516166,11.62,151.57,71.67,0.00,6.00,2700,1,0
17871953,9,48.8105501,7.8516166,11.46,151.42,71.45,0.00,6.00,2700,1,0
17871954,10,48.8105501,7.8516055,11.39,151.35,70.70,0.00,6.00,2700,1,0
17871992,11,48.8105637,7.8516055,11.26,151.22,71.11,0.00,6.00,2700,1,0
17871995,12,48.8105637,7.8516055,11.14,151.10,70.71,0.00,6.00,2700,1,0
17871996,13,48.8105774,7.8516055,11.09,151.04,70.62,0.00,6.00,2700,1,0
17872034,14,48.8105774,7.8515944,11.00,150.95,67.90,0.00,6.00,2700,1,0
17872072,15,48.8105911,7.8515944,10.92,150.87,69.09,0.00,6.00,2700,1,0
17872072,16,48.8105911,7.8515944,10.88,150.84,69.71,0.00,6.00,2700,1,0
17872113,17,48.8106047,7.8515935,10.82,150.77,68.23,0.00,6.00,2700,1,0
17872115,18,48.8106184,7.8515935,10.76,150.71,68.29,0.00,6.00,2700,1,0
17872153,19,48.8106184,7.8516046,10.73,150.69,67.68,0.00,6.00,2700,1,0
17872155,20,48.8106320,7.8516038,10.68,150.63,67.11,0.00,6.00,2700,1,0
17872194,21,48.8106320,7.8516038,10.62,150.58,68.87,0.00,6.00,2700,1,0
17872195,22,48.8106457,7.8516038,10.60,150.55,66.53,0.00,6.00,2700,1,0
17872234,23,48.8106457,7.8516038,10.54,150.49,68.45,0.00,6.00,2700,1,0
17872237,24,48.8106594,7.8516029,10.48,150.43,65.98,0.00,6.00,2700,1,0
17872274,25,48.8106594,7.8516140,10.45,150.40,67.28,0.00,6.00,2700,1,0
17872276,26,48.8106730,7.8516132,10.38,150.33,65.18,0.00,6.00,2700,1,0
17877890,27,48.8106730,7.8518753,10.71,150.67,64.04,0.00,6.00,2700,1,0
17877929,28,48.8106594,7.8518650,10.66,150.62,66.88,0.00,6.00,2700,1,0
17877929,29,48.8106594,7.8518650,10.62,150.57,64.94,0.00,6.00,2700,1,0
17877969,30,48.8106594,7.8518548,10.52,150.47,65.89,0.00,6.00,2700,1,0
17877969,31,48.8106457,7.8518445,10.47,150.42,65.72,0.00,6.00,2700,1,0
17877970,32,48.8106457,7.8518445,10.42,150.37,65.72,0.00,6.00,2700,1,0
17877970,33,48.8106457,7.8518334,10.37,150.32,65.71,0.00,6.00,2700,1,0
17878010,34,48.8106457,7.8518232,10.27,150.22,67.80,0.00,6.00,2700,1,0
17878010,35,48.8106320,7.8518241,10.21,150.17,67.63,0.00,6.00,2700,1,0
17878050,36,48.8106320,7.8518241,10.16,150.12,66.85,0.00,6.00,2700,1,0
17878050,37,48.8106320,7.8518130,10.11,150.06,68.02,0.00,6.00,2700,1,0
17878090,38,48.8106184,7.8518027,10.00,149.96,68.24,0.00,6.00,2700,1,0
17878090,39,48.8106184,7.8518027,9.95,149.91,69.09,0.00,6.00,2700,1,0
17878090,40,48.8106184,7.8517925,9.90,149.85,68.74,0.00,6.00,2700,1,0
17878130,41,48.8106184,7.8517925,9.84,149.80,68.66,0.00,6.00,2700,1,0
17878131,42,48.8106047,7.8517822,9.74,149.69,68.98,0.00,6.00,2700,1,0
17878131,43,48.8106047,7.8517822,9.68,149.64,68.80,0.00,6.00,2700,1,0
17878170,44,48.8106047,7.8517720,9.63,149.58,69.47,0.00,6.00,2700,1,0
17878170,45,48.8105911,7.8517720,9.57,149.53,67.90,0.00,6.00,2700,1,0
17878210,46,48.8105911,7.8517626,9.46,149.42,69.32,0.00,6.00,2700,1,0
17878210,47,48.8105911,7.8517626,9.41,149.36,68.51,0.00,6.00,2700,1,0
17878211,48,48.8105774,7.8517523,9.36,149.31,71.03,0.00,6.00,2700,1,0
17878251,49,48.8105774,7.8517523,9.30,149.26,71.61,0.00,6.00,2700,1,0
17878251,50,48.8105774,7.8517412,9.20,149.15,69.16,0.00,6.00,2700,1,0
17878291,51,48.8105637,7.8517421,9.14,149.09,69.67,0.00,6.00,2700,1,0
17878291,52,48.8105637,7.8517310,9.09,149.04,70.98,0.00,6.00,2700,1,0
17878291,53,48.8105637,7.8517310,9.03,148.98,70.89,0.00,6.00,2700,1,0
17878331,54,48.8105501,7.8517216,8.92,148.87,72.08,0.00,6.00,2700,1,0
17878331,55,48.8105501,7.8517216,8.86,148.82,73.36,0.00,6.00,2700,1,0
17878332,56,48.8105501,7.8517105,8.81,148.76,72.08,0.00,6.00,2700,1,0
17878371,57,48.8105364,7.8517105,8.75,148.71,71.85,0.00,6.00,2700,1,0
17878372,58,48.8105364,7.8517003,8.64,148.59,71.90,0.00,6.00,2700,1,0
17878411,59,48.8105364,7.8517003,8.58,148.53,72.30,0.00,6.00,2700,1,0
17878411,60,48.8105228,7.8516900,8.52,148.48,72.72,0.00,6.00,2700,1,0
17878411,61,48.8105228,7.8516900,8.47,148.42,73.24,0.00,6.00,2700,1,0
17878451,62,48.8105228,7.8516798,8.35,148.30,74.71,0.00,6.00,2700,1,0
17878451,63,48.8105091,7.8516798,8.29,148.25,72.97,0.00,6.00,2700,1,0
17878491,64,48.8105091,7.8516695,8.23,148.19,75.64,0.00,6.00,2700,1,0
