t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
3823606,1,43.4630000,1.2730000,12.00,272.00,-91.17,-5.89,-11.67,2850,0,0
3823655,2,43.4630000,1.2730061,12.00,272.00,-91.56,-5.89,-8.88,1950,0,0
3823705,3,43.4630000,1.2730123,12.00,272.00,-91.59,-5.89,-9.43,2050,0,0
3823755,4,43.4630000,1.2730185,12.00,272.00,-92.19,-5.90,-9.85,2400,0,0
3823805,5,43.4630000,1.2730247,12.00,272.00,-89.95,-5.90,-7.47,2100,0,0
3823855,6,43.4630000,1.2730309,12.00,272.00,-92.91,-5.91,-10.18,2375,0,0
3823905,7,43.4630000,1.2730371,12.00,272.00,-93.08,-5.91,-10.74,2750,0,0
3824004,8,43.4630000,1.2730433,12.00,272.00,-91.29,-5.92,-9.66,2825,0,0
3824054,9,43.4630000,1.2730494,12.00,272.00,-92.75,-5.92,-10.34,2200,0,0
3824104,10,43.4630000,1.2730556,12.00,272.00,-91.36,-5.92,-9.13,1825,0,0
3824154,11,43.4630000,1.2730618,12.00,272.00,-91.97,-5.93,-9.67,2550,0,0
3824203,12,43.4630000,1.2730680,12.00,272.00,-89.59,-5.93,-8.77,2525,0,0
3824253,13,43.4630000,1.2730742,12.00,272.00,-91.02,-5.93,-10.30,2550,0,0
3824303,14,43.4630000,1.2730804,12.00,272.00,-88.54,-5.93,-7.00,2200,0,0
3824353,15,43.4630000,1.2730866,12.00,272.00,-91.35,-5.94,-9.78,2175,0,0
3824403,16,43.4630000,1.2730927,12.00,272.00,-82.05,-5.94,-7.00,1950,0,0
3824452,17,43.4630000,1.2730989,12.00,272.00,-91.67,-5.94,-9.88,2600,0,0
3824502,18,43.4630000,1.2731051,12.00,272.00,-92.15,-5.91,-9.70,2075,0,0
3824552,19,43.4630000,1.2731113,12.00,272.00,-88.98,-5.83,-7.36,2400,0,0
3824602,20,43.4630000,1.2731175,12.00,272.00,-91.58,-5.72,-10.31,2475,0,0
3824652,21,43.4630000,1.2731237,12.00,272.00,-90.73,-5.59,-9.06,1800,0,0
3824701,22,43.4630000,1.2731299,12.00,272.00,-90.24,-5.44,-8.91,2225,0,0
3824751,23,43.4630000,1.2731360,12.00,272.00,-93.09,-5.28,-10.51,2550,0,0
3824801,24,43.4630000,1.2731422,12.00,272.00,-92.11,-5.11,-9.76,2500,0,0
3824851,25,43.4630000,1.2731484,12.00,272.00,-91.29,-4.94,-9.30,2575,0,0
3824901,26,43.4630000,1.2731546,12.00,272.00,-92.26,-4.77,-10.00,2075,0,0
