t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
16890867,1,48.8104954,7.8516704,12.79,152.74,68.36,0.00,6.00,2700,1,0
16890869,2,48.8104954,7.8516593,12.68,152.64,68.72,0.00,6.00,2700,1,0
16890906,3,48.8104954,7.8516593,12.58,152.53,68.69,0.00,6.00,2700,1,0
16890908,4,48.8105091,7.8516490,12.37,152.32,70.03,0.00,6.00,2700,1,0
16890947,5,48.8105091,7.8516379,12.17,152.12,68.13,0.00,6.00,2700,1,0
16890949,6,48.8105228,7.8516379,12.07,152.02,69.15,0.00,6.00,2700,1,0
16890987,7,48.8105228,7.8516277,11.88,151.83,68.80,0.00,6.00,2700,1,0
16890989,8,48.8105364,7.8516268,11.70,151.65,68.94,0.00,6.00,2700,1,0
16891027,9,48.8105364,7.8516166,11.62,151.57,69.10,0.00,6.00,2700,1,0
16891029,10,48.8105501,7.8516166,11.46,151.41,68.03,0.00,6.00,2700,1,0
16891068,11,48.8105501,7.8516055,11.32,151.27,68.84,0.00,6.00,2700,1,0
16891069,12,48.8105637,7.8516055,11.25,151.21,67.96,0.00,6.00,2700,1,0
16891108,13,48.8105637,7.8516055,11.14,151.09,68.38,0.00,6.00,2700,1,0
16891147,14,48.8105774,7.8516055,11.03,150.99,65.35,0.00,6.00,2700,1,0
16891148,15,48.8105774,7.8516055,10.98,150.94,67.01,0.00,6.00,2700,1,0
16891187,16,48.8105911,7.8515944,10.91,150.86,67.14,0.00,6.00,2700,1,0
16891189,17,48.8106047,7.8515935,10.84,150.79,65.73,0.00,6.00,2700,1,0
16891190,18,48.8106047,7.8515935,10.80,150.76,66.26,0.00,6.00,2700,1,0
16891229,19,48.8106184,7.8516046,10.75,150.70,65.21,0.00,6.00,2700,1,0
16891268,20,48.8106184,7.8516046,10.70,150.65,65.11,0.00,6.00,2700,1,0
16891269,21,48.8106320,7.8516038,10.67,150.62,66.47,0.00,6.00,2700,1,0
16891308,22,48.8106320,7.8516038,10.62,150.57,64.59,0.00,6.00,2700,1,0
16891310,23,48.8106457,7.8516038,10.56,150.51,66.12,0.00,6.00,2700,1,0
16891347,24,48.8106457,7.8516038,10.53,150.49,64.11,0.00,6.00,2700,1,0
16891349,25,48.8106594,7.8516029,10.47,150.43,64.97,0.00,6.00,2700,1,0
16891388,26,48.8106594,7.8516140,10.41,150.36,63.34,0.00,6.00,2700,1,0
16891390,27,48.8106730,7.8516132,10.38,150.33,62.54,0.00,6.00,2700,1,0
16897004,28,48.8106730,7.8518753,10.71,150.66,64.46,0.00,6.00,2700,1,0
16897005,29,48.8106730,7.8518753,10.66,150.61,62.52,0.00,6.00,2700,1,0
16897042,30,48.8106594,7.8518650,10.61,150.56,63.75,0.00,6.00,2700,1,0
16897043,31,48.8106594,7.8518650,10.55,150.51,63.07,0.00,6.00,2700,1,0
16897044,32,48.8106594,7.8518548,10.50,150.46,63.13,0.00,6.00,2700,1,0
16897085,33,48.8106457,7.8518445,10.41,150.36,63.42,0.00,6.00,2700,1,0
16897086,34,48.8106457,7.8518445,10.36,150.31,65.41,0.00,6.00,2700,1,0
16897122,35,48.8106457,7.8518334,10.30,150.26,64.86,0.00,6.00,2700,1,0
16897123,36,48.8106457,7.8518334,10.25,150.21,64.08,0.00,6.00,2700,1,0
16897162,37,48.8106320,7.8518241,10.15,150.10,65.57,0.00,6.00,2700,1,0
16897163,38,48.8106320,7.8518130,10.10,150.05,65.27,0.00,6.00,2700,1,0
16897164,39,48.8106320,7.8518130,10.05,150.00,66.11,0.00,6.00,2700,1,0
16897164,40,48.8106320,7.8518130,10.00,149.95,65.66,0.00,6.00,2700,1,0
16897204,41,48.8106184,7.8518027,9.89,149.84,66.03,0.00,6.00,2700,1,0
