t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
23273536,1,48.8106320,7.8520170,43.52,183.47,60.81,0.00,6.00,2700,1,0
23273575,2,48.8106184,7.8520076,43.29,183.24,61.26,0.00,6.00,2700,1,0
23273576,3,48.8106320,7.8520068,43.21,183.16,61.22,0.00,6.00,2700,1,0
23273578,4,48.8106320,7.8519965,43.14,183.09,63.11,0.00,6.00,2700,1,0
23273615,5,48.8106320,7.8519965,43.09,183.05,61.23,0.00,6.00,2700,1,0
23273617,6,48.8106184,7.8519863,43.03,182.99,62.77,0.00,6.00,2700,1,0
23273655,7,48.8106184,7.8519863,43.02,182.97,62.45,0.00,6.00,2700,1,0
23273656,8,48.8106184,7.8519760,43.01,182.96,63.07,0.00,6.00,2700,1,0
23273657,9,48.8106184,7.8519760,43.00,182.96,63.29,0.00,6.00,2700,1,0
23273696,10,48.8106047,7.8519658,43.00,182.96,62.68,0.00,6.00,2700,1,0
23273697,11,48.8106047,7.8519658,43.01,182.97,63.54,0.00,6.00,2700,1,0
23273698,12,48.8106047,7.8519658,43.02,182.97,63.10,0.00,6.00,2700,1,0
23273736,13,48.8106047,7.8519555,43.04,182.99,63.53,0.00,6.00,2700,1,0
23273738,14,48.8105911,7.8519453,43.06,183.02,60.92,0.00,6.00,2700,1,0
23273775,15,48.8105911,7.8519453,43.08,183.03,62.57,0.00,6.00,2700,1,0
23273776,16,48.8105911,7.8519453,43.10,183.05,63.18,0.00,6.00,2700,1,0
23273777,17,48.8105911,7.8519402,43.12,183.08,62.19,0.00,6.00,2700,1,0
23273815,18,48.8105774,7.8519402,43.17,183.12,62.66,0.00,6.00,2700,1,0
23273815,19,48.8105774,7.8519299,43.20,183.15,61.96,0.00,6.00,2700,1,0
23273855,20,48.8105774,7.8519299,43.23,183.18,61.86,0.00,6.00,2700,1,0
23273855,21,48.8105774,7.8519299,43.25,183.21,63.60,0.00,6.00,2700,1,0
23273856,22,48.8105774,7.8519197,43.31,183.27,61.72,0.00,6.00,2700,1,0
23273895,23,48.8105637,7.8519197,43.34,183.30,63.58,0.00,6.00,2700,1,0
23273895,24,48.8105637,7.8519086,43.38,183.33,61.56,0.00,6.00,2700,1,0
23273896,25,48.8105637,7.8519086,43.41,183.36,62.78,0.00,6.00,2700,1,0
23273936,26,48.8105637,7.8518983,43.47,183.42,61.11,0.00,6.00,2700,1,0
23273936,27,48.8105637,7.8518983,43.50,183.45,60.65,0.00,6.00,2700,1,0
23273975,28,48.8105637,7.8518983,43.53,183.48,63.02,0.00,6.00,2700,1,0
23273976,29,48.8105501,7.8518992,43.56,183.51,61.01,0.00,6.00,2700,1,0
